161150977	157616693	1	
161150977	140957482	0	
161150977	184403634	0	
161150977	185925042	0	
161150977	191083179	0	
161150977	200382467	0	
161150977	189593257	0	
161150977	178543162	0	
161150977	78073804	0	
161150977	16074819	0	
161150977	180613342	0	
161150977	137032394	0	
161150977	156211436	0	
161150977	196536255	0	
161150977	175016932	0	
161150977	191434738	0	
161150977	196840205	0	
161150977	178376658	0	
161150977	153481061	0	
161150977	170560509	0	
161150977	92444931	0	
161150977	141253325	0	
161150977	191049739	0	
161150977	177170591	0	
161150977	180520067	0	
161150977	188682397	0	
161150977	156320556	0	
161150977	185905588	0	
161150977	147376124	0	
161150977	194810387	0	
161150977	168324071	0	
161150977	176576504	0	
161150977	172023951	0	
161150977	188031320	0	
161150977	176050256	0	
161150977	192222290	0	
161150977	189793538	0	
161150977	186738131	0	
161150977	181989101	0	
161150977	146413151	0	
161150977	136479739	0	
161150977	192970041	0	
161150977	174193990	0	
161150977	186256011	0	
161150977	189697178	0	
161150977	149533335	0	
161150977	194689928	0	
161150977	78879882	0	
161150977	159754996	0	
161150977	161136619	0	
161150977	137778303	0	
161150977	199833618	0	
161150977	185766949	0	
161150977	177115624	0	
161150977	191224360	0	
161150977	171397204	0	
161150977	149243321	0	
161150977	155211694	0	
161150977	188401893	0	
161150977	195004421	0	
161150977	169219126	0	
161150977	161636044	0	
161150977	170145121	0	
161150977	185181184	0	
161150977	187796714	0	
161150977	195507696	0	
161150977	189765536	0	
161150977	197051319	0	
161150977	172884595	0	
161150977	192391764	0	
161150977	195293406	0	
161150977	141825487	0	
161150977	196569117	0	
161150977	195225965	0	
161150977	177355915	0	
161150977	194822330	0	
161150977	159128708	0	
161150977	189588564	0	
161150977	142992919	0	
161150977	196347252	0	
161150977	194791452	0	
161150977	184964914	0	
161150977	57269364	0	
161150977	134368017	0	
161150977	154297520	0	
161150977	189893783	0	
161150977	160989428	0	
161150977	172603554	0	
161150977	156991570	0	
161150977	60790092	0	
161150977	193027307	0	
161150977	196546637	0	
161150977	156725904	0	
161150977	169240848	0	
161150977	197108691	0	
161150977	140206019	0	
161150977	178898080	0	
161150977	156857406	0	
161150977	101313763	0	
161150977	178141183	0	
165617666	181818139	1	
165617666	192777640	0	
165617666	195894939	0	
165617666	169773538	0	
165617666	151504055	0	
165617666	182931201	0	
165617666	23298614	0	
165617666	201335893	0	
165617666	199618470	0	
165617666	195298652	0	
165617666	196074632	0	
165617666	183404284	0	
165617666	136383899	0	
165617666	196371334	0	
165617666	155965550	0	
165617666	107646815	0	
165617666	182470061	0	
165617666	171694909	0	
165617666	195538864	0	
165617666	195484957	0	
165617666	53490152	0	
165617666	194358793	0	
165617666	169351919	0	
165617666	153747678	0	
165617666	186976255	0	
165617666	172418155	0	
165617666	137781665	0	
165617666	159286299	0	
165617666	171520744	0	
165617666	170464611	0	
165617666	192040778	0	
165617666	194939880	0	
165617666	132197274	0	
165617666	160708909	0	
165617666	158607543	0	
165617666	188717638	0	
165617666	190235235	0	
165617666	181901684	0	
165617666	181993437	0	
165617666	181537876	0	
165617666	121857222	0	
165617666	199745373	0	
165617666	186629904	0	
165617666	197109183	0	
165617666	92651291	0	
165617666	183934934	0	
165617666	154116548	0	
165617666	175920742	0	
165617666	191245924	0	
165617666	191201387	0	
165617666	147107227	0	
165617666	189950393	0	
165617666	135929161	0	
165617666	151009561	0	
165617666	90232588	0	
165617666	111471448	0	
165617666	185028486	0	
165617666	184862233	0	
165617666	117576567	0	
165617666	168179940	0	
165617666	188583555	0	
165617666	173381727	0	
165617666	186154740	0	
165617666	178460824	0	
165617666	130536138	0	
