0 0 186674263 1
0 0 143593978 0
0 0 191645810 0
0 0 190349193 0
0 0 167756346 0
0 0 171249583 0
0 0 186669415 0
0 0 178173642 0
0 0 159967069 0
0 0 174354863 0
0 0 184583067 0
0 0 127695017 0
0 0 183656422 0
0 0 194310595 0
0 0 165325730 0
0 0 198351115 0
0 0 148370005 0
0 0 101676947 0
0 0 171922964 0
0 0 78570719 0
0 0 155994357 0
0 0 195069458 0
0 0 172524493 0
0 0 46368006 0
0 0 184705685 0
0 0 188741967 0
0 0 182874865 0
0 0 134498259 0
0 0 115268617 0
0 0 188714234 0
0 0 195717607 0
0 0 190015296 0
0 0 184176821 0
0 0 152052649 0
0 0 146342168 0
0 0 178043351 0
0 0 188371075 0
0 0 180556187 0
0 0 142391213 0
0 0 143607688 0
0 0 188985906 0
0 0 183616412 0
0 0 166883179 0
0 0 181671131 0
0 0 192997396 0
0 0 173686401 0
0 0 14428033 0
0 0 188986821 0
0 0 177235785 0
0 0 100824638 0
0 0 143618052 0
0 0 164973878 0
0 0 163238768 0
0 0 180966388 0
0 0 192418275 0
0 0 188477939 0
0 0 140629394 0
0 0 133834473 0
0 0 196561104 0
0 0 189324510 0
0 0 138854039 0
0 0 181277908 0
0 0 201571462 0
0 0 149872380 0
0 0 165686782 0
0 0 183607351 0
0 0 135680955 0
0 0 174049202 0
0 0 178356328 0
0 0 183218310 0
0 0 186023411 0
0 0 177680950 0
0 0 158688400 0
0 0 163243237 0
0 0 191078019 0
0 0 140310655 0
0 0 133062336 0
0 0 128967047 0
0 0 87273920 0
0 0 179552477 0
0 0 158009575 0
0 0 187962077 0
0 0 195377765 0
0 0 182440189 0
0 0 200391426 0
0 0 140070549 0
0 0 191987350 0
0 0 129304489 0
0 0 179745267 0
0 0 165780519 0
0 0 163621510 0
0 0 144839504 0
0 0 161018655 0
0 0 166967858 0
0 0 57271351 0
0 0 195891118 0
0 0 173948196 0
0 0 116421786 0
0 0 194909516 0
0 0 157032570 0
1 0 144475071 1
1 0 191901209 0
1 0 174245788 0
1 0 174853251 0
1 0 147758578 0
1 0 145611607 0
1 0 185350238 0
1 0 149497460 0
1 0 144313270 0
1 0 188668937 0
1 0 180117292 0
1 0 139078985 0
1 0 127379149 0
1 0 188577246 0
1 0 149775253 0
1 0 178578832 0
1 0 160977967 0
1 0 163338722 0
1 0 194730721 0
1 0 194513734 0
1 0 177077762 0
1 0 111227517 0
1 0 153359029 0
1 0 175093177 0
1 0 188185112 0
1 0 182768064 0
1 0 158020015 0
1 0 182883043 0
1 0 135899183 0
1 0 18118626 0
1 0 64896227 0
1 0 194949057 0
1 0 168390444 0
1 0 188749287 0
1 0 163437918 0
1 0 188593953 0
1 0 171523735 0
1 0 195972600 0
1 0 191376443 0
1 0 187687478 0
1 0 167871947 0
1 0 120504960 0
1 0 168735063 0
1 0 139613268 0
1 0 88966416 0
1 0 200734457 0
1 0 184198391 0
1 0 180109515 0
1 0 184941292 0
1 0 33481003 0
1 0 195617744 0
1 0 196858366 0
1 0 165040832 0
1 0 167966899 0
1 0 191714342 0
1 0 198935055 0
1 0 191695451 0
1 0 197329659 0
1 0 73431541 0
1 0 145604273 0
1 0 197150403 0
1 0 149090931 0
1 0 136476777 0
1 0 138649065 0
1 0 183649201 0
1 0 198379575 0
1 0 198715482 0
1 0 166181817 0
1 0 193987516 0
1 0 39384815 0
1 0 178790882 0
1 0 190258373 0
1 0 144194185 0
1 0 183596061 0
1 0 170221116 0
1 0 194927197 0
1 0 152703009 0
1 0 188122318 0
1 0 77601459 0
1 0 103218318 0
1 0 191772351 0
1 0 154221758 0
1 0 170752724 0
1 0 168306629 0
1 0 190211134 0
1 0 154647957 0
1 0 175440111 0
1 0 179204784 0
1 0 188245588 0
1 0 171162191 0
1 0 189853221 0
1 0 182260680 0
1 0 185818873 0
1 0 181822613 0
1 0 146641839 0
1 0 157173710 0
1 0 191128565 0
1 0 167756346 0
1 0 71993501 0
1 0 179178951 0
2 0 159278229 1
2 0 162018619 0
2 0 170897488 0
2 0 181720057 0
2 0 159093389 0
2 0 176569257 0
2 0 180276972 0
2 0 181451601 0
2 0 193503619 0
2 0 126137977 0
2 0 173063167 0
2 0 172324006 0
2 0 170861555 0
2 0 166908180 0
2 0 194709061 0
2 0 183014866 0
2 0 164741251 0
2 0 201893248 0
2 0 191621645 0
2 0 192389107 0
2 0 96152893 0
2 0 154469787 0
2 0 174191673 0
2 0 190634963 0
2 0 171991752 0
2 0 174451466 0
2 0 183730180 0
2 0 164539032 0
2 0 190563472 0
2 0 183247474 0
2 0 156915181 0
2 0 193800902 0
2 0 15507079 0
2 0 174982173 0
2 0 153787435 0
2 0 197349738 0
2 0 191613857 0
2 0 148373478 0
2 0 171882347 0
2 0 186886038 0
2 0 97337383 0
2 0 194822330 0
2 0 192342584 0
2 0 191486686 0
2 0 188882190 0
2 0 176845108 0
2 0 163596201 0
2 0 153085529 0
2 0 143678883 0
2 0 183590838 0
2 0 148877427 0
2 0 182194286 0
2 0 168966735 0
2 0 161136090 0
2 0 183978629 0
2 0 188982653 0
2 0 190004616 0
2 0 177430836 0
2 0 178917975 0
2 0 200253507 0
2 0 179425989 0
2 0 188185112 0
2 0 175126161 0
2 0 186867979 0
2 0 194989579 0
2 0 40820200 0
2 0 154643675 0
2 0 67495768 0
2 0 159405274 0
2 0 165426183 0
2 0 119854670 0
2 0 182324489 0
2 0 149576374 0
2 0 197634096 0
2 0 166296747 0
2 0 158778401 0
2 0 186486493 0
2 0 180637616 0
2 0 181874347 0
2 0 49359766 0
2 0 105481027 0
2 0 172501474 0
2 0 178601643 0
2 0 185107305 0
2 0 194642565 0
2 0 191142223 0
2 0 188049533 0
2 0 150726069 0
2 0 132332610 0
2 0 134485974 0
2 0 185221439 0
2 0 192288000 0
2 0 174692205 0
2 0 113177101 0
2 0 167748897 0
2 0 151163331 0
2 0 146164074 0
2 0 152862745 0
2 0 182468667 0
2 0 195475647 0
3 0 186873881 1
3 0 146623123 0
3 0 194880457 0
3 0 193230700 0
3 0 190264738 0
3 0 187177694 0
3 0 159799819 0
