108709333	101044521	0	-1
108709333	102947767	0	-1
108709333	103003853	1	612601|612602|612599|612600|612603|612598
108709333	103807106	0	-1
108709333	104969730	0	-1
108709333	105474883	0	-1
108709333	105709460	0	-1
108709333	108579944	0	-1
108709333	109535937	0	-1
108709333	110326108	0	-1
108709333	110573064	0	-1
108709333	111046420	0	-1
108709333	113846698	0	-1
108709333	114258526	0	-1
108709333	116332528	1	766049|766050
108709333	116679211	0	-1
108709333	122148641	0	-1
108709333	124711464	0	-1
108709333	129628789	0	-1
108709333	133298201	0	-1
108709333	134302499	0	-1
108709333	134921732	0	-1
108709333	136868443	0	-1
108709333	137029831	0	-1
108709333	138014812	0	-1
108709333	140549269	0	-1
108709333	140761742	0	-1
108709333	146343123	0	-1
108709333	146899766	0	-1
108709333	147923081	0	-1
108709333	149521359	0	-1
108709333	152035927	0	-1
108709333	152284390	0	-1
108709333	152290990	0	-1
108709333	152974068	0	-1
108709333	156294636	0	-1
108709333	156376428	0	-1
108709333	160114409	0	-1
108709333	160706632	0	-1
108709333	161189451	0	-1
108709333	162295712	0	-1
108709333	162418536	0	-1
108709333	162573368	0	-1
108709333	163102763	0	-1
108709333	163510040	0	-1
108709333	163607710	0	-1
108709333	163895484	0	-1
108709333	167204722	0	-1
108709333	168041656	0	-1
108709333	168222916	0	-1
108709333	170219569	0	-1
108709333	171010312	0	-1
108709333	171480370	0	-1
108709333	172593814	0	-1
108709333	176714298	0	-1
108709333	176976043	0	-1
108709333	181529984	0	-1
108709333	183871654	0	-1
108709333	183922493	0	-1
108709333	184502269	0	-1
108709333	185486131	0	-1
108709333	188839239	0	-1
108709333	189761070	0	-1
108709333	189781431	0	-1
108709333	191181954	0	-1
108709333	191404370	0	-1
108709333	193743118	0	-1
108709333	194409308	0	-1
108709333	201273125	0	-1
108709333	204080549	0	-1
108709333	204121420	0	-1
108709333	204175219	0	-1
108709333	206905573	0	-1
108709333	208138344	0	-1
108709333	212639819	0	-1
108709333	214759485	0	-1
108709333	22872440	0	-1
108709333	36736421	0	-1
108709333	46524999	0	-1
108709333	48124422	0	-1
108709333	55217785	0	-1
108709333	58747168	0	-1
108709333	66764900	0	-1
108709333	67768462	0	-1
108709333	74153330	0	-1
108709333	74364007	0	-1
108709333	77505982	0	-1
108709333	7770970	0	-1
108709333	80013623	0	-1
108709333	81208627	0	-1
108709333	83775624	0	-1
108709333	86274635	0	-1
108709333	86326538	0	-1
108709333	87606471	0	-1
108709333	88324920	0	-1
108709333	90087958	0	-1
108709333	92068802	0	-1
108709333	94821317	0	-1
108709333	95115087	0	-1
108709333	98331352	0	-1
191278703	101721468	0	-1
191278703	107828759	0	-1
191278703	108129238	0	-1
191278703	111013706	0	-1
191278703	111185871	0	-1
191278703	112707919	0	-1
191278703	123439110	0	-1
191278703	124231424	0	-1
191278703	125454515	0	-1
191278703	126843801	0	-1
191278703	128713039	0	-1
191278703	129098743	0	-1
191278703	129802567	0	-1
191278703	130173400	0	-1
191278703	130442328	0	-1
191278703	132035518	0	-1
191278703	134887253	0	-1
191278703	135557026	0	-1
191278703	138006812	0	-1
191278703	138372162	0	-1
191278703	141065106	0	-1
191278703	141168134	0	-1
191278703	142242480	0	-1
191278703	142599314	0	-1
191278703	147966029	0	-1
191278703	148310515	0	-1
191278703	148869909	0	-1
191278703	151428784	0	-1
191278703	154220993	0	-1
191278703	155050786	0	-1
191278703	157408549	0	-1
191278703	160019175	0	-1
191278703	162809377	0	-1
191278703	166290855	0	-1
191278703	171258412	0	-1
191278703	172119764	0	-1
191278703	173734945	0	-1
191278703	174009007	0	-1
191278703	175144658	0	-1
191278703	175557034	0	-1
