0 0 103706034 0
0 0 103948549 0
0 0 107655568 0
0 0 108067644 0
0 0 115913086 0
0 0 120000581 0
0 0 121479455 0
0 0 123893040 0
0 0 124957549 0
0 0 130081599 0
0 0 134149431 0
0 0 134922835 0
0 0 136884431 0
0 0 137949245 0
0 0 138669142 0
0 0 140795545 0
0 0 142385863 0
0 0 142952528 0
0 0 145165719 0
0 0 149258656 0
0 0 151875339 0
0 0 154965883 0
0 0 155095235 0
0 0 156024320 0
0 0 156768572 0
0 0 157305450 0
0 0 158733403 0
0 0 159018486 0
0 0 161068303 0
0 0 161136862 0
0 0 162357088 0
0 0 162384238 0
0 0 163502125 0
0 0 163679655 0
0 0 163780463 0
0 0 164185623 0
0 0 167876668 0
0 0 172937578 0
0 0 173353478 0
0 0 173559053 0
0 0 173567667 0
0 0 177185147 0
0 0 177295763 1
0 0 177308163 1
0 0 180243112 0
0 0 180707667 1
0 0 183749492 0
0 0 184000640 0
0 0 184298050 0
0 0 187859489 0
0 0 190376638 0
0 0 190472823 0
0 0 190533354 0
0 0 191520957 0
0 0 192204653 0
0 0 192382788 0
0 0 193986170 0
0 0 196161005 1
0 0 198047625 0
0 0 199541259 0
0 0 200674394 0
0 0 201349075 0
0 0 201596642 0
0 0 201893923 1
0 0 203821688 0
0 0 204887147 0
0 0 206955880 0
0 0 209344780 0
0 0 21116309 0
0 0 216574957 0
0 0 216672145 0
0 0 217824075 0
0 0 29513250 0
0 0 29910797 0
0 0 45790516 0
0 0 46777927 0
0 0 46984883 0
0 0 47533511 0
0 0 53077921 0
0 0 53762553 0
0 0 54447357 0
0 0 60373835 0
0 0 61026761 0
0 0 61299593 0
0 0 62488465 0
0 0 65805392 0
0 0 66574236 0
0 0 67879211 0
0 0 71545966 0
0 0 75772488 0
0 0 80682827 0
0 0 82122431 0
0 0 82274479 0
0 0 84383484 0
0 0 93109992 0
0 0 95645323 0
0 0 95769483 0
0 0 97146082 0
0 0 97763379 0
0 0 99935973 0
1 0 101651841 0
1 0 101779395 0
1 0 103491293 0
1 0 104596329 0
1 0 106623654 0
1 0 109515271 0
1 0 109843875 0
1 0 113504642 0
1 0 118128358 0
1 0 120204559 0
1 0 121179369 0
1 0 121709783 0
1 0 123164870 0
1 0 123338493 0
1 0 124815674 0
1 0 124879150 0
1 0 124998888 0
1 0 126240851 0
1 0 127183012 0
1 0 130448338 0
1 0 132665452 0
1 0 134549733 0
1 0 134861128 0
1 0 140236847 0
1 0 142384825 0
1 0 142817813 0
1 0 145417179 0
1 0 145632028 0
1 0 149813377 0
1 0 151962357 0
1 0 152177832 0
1 0 153223493 0
1 0 15342268 0
1 0 153591850 0
1 0 158121164 0
1 0 159884130 0
1 0 160137026 0
1 0 160186412 0
1 0 160459501 0
1 0 161344745 0
1 0 162026611 0
1 0 162197306 0
1 0 164363077 0
1 0 164542283 0
1 0 168687484 0
1 0 168797583 0
1 0 173806787 0
1 0 176604963 0
1 0 17723454 0
1 0 183752660 0
1 0 183995031 0
1 0 184894429 0
1 0 185056751 0
1 0 185538268 0
1 0 189308905 0
1 0 190796062 0
1 0 193052328 0
1 0 193969788 0
1 0 194302628 0
1 0 202155842 0
1 0 204459643 0
1 0 205884069 0
