0 0 101044521 0
0 0 102947767 0
0 0 103003853 1
0 0 103807106 0
0 0 104969730 0
0 0 105474883 0
0 0 105709460 0
0 0 108579944 0
0 0 109535937 0
0 0 110326108 0
0 0 110573064 0
0 0 111046420 0
0 0 113846698 0
0 0 114258526 0
0 0 116332528 1
0 0 116679211 0
0 0 122148641 0
0 0 124711464 0
0 0 129628789 0
0 0 133298201 0
0 0 134302499 0
0 0 134921732 0
0 0 136868443 0
0 0 137029831 0
0 0 138014812 0
0 0 140549269 0
0 0 140761742 0
0 0 146343123 0
0 0 146899766 0
0 0 147923081 0
0 0 149521359 0
0 0 152035927 0
0 0 152284390 0
0 0 152290990 0
0 0 152974068 0
0 0 156294636 0
0 0 156376428 0
0 0 160114409 0
0 0 160706632 0
0 0 161189451 0
0 0 162295712 0
0 0 162418536 0
0 0 162573368 0
0 0 163102763 0
0 0 163510040 0
0 0 163607710 0
0 0 163895484 0
0 0 167204722 0
0 0 168041656 0
0 0 168222916 0
0 0 170219569 0
0 0 171010312 0
0 0 171480370 0
0 0 172593814 0
0 0 176714298 0
0 0 176976043 0
0 0 181529984 0
0 0 183871654 0
0 0 183922493 0
0 0 184502269 0
0 0 185486131 0
0 0 188839239 0
0 0 189761070 0
0 0 189781431 0
0 0 191181954 0
0 0 191404370 0
0 0 193743118 0
0 0 194409308 0
0 0 201273125 0
0 0 204080549 0
0 0 204121420 0
0 0 204175219 0
0 0 206905573 0
0 0 208138344 0
0 0 212639819 0
0 0 214759485 0
0 0 22872440 0
0 0 36736421 0
0 0 46524999 0
0 0 48124422 0
0 0 55217785 0
0 0 58747168 0
0 0 66764900 0
0 0 67768462 0
0 0 74153330 0
0 0 74364007 0
0 0 77505982 0
0 0 7770970 0
0 0 80013623 0
0 0 81208627 0
0 0 83775624 0
0 0 86274635 0
0 0 86326538 0
0 0 87606471 0
0 0 88324920 0
0 0 90087958 0
0 0 92068802 0
0 0 94821317 0
0 0 95115087 0
0 0 98331352 0
1 0 101721468 0
1 0 107828759 0
